id,instance,anger,disgust,fear,joy,sadness,surprise,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN
1189,Democrats look beyond symbolic vote on Iraq,6,8,6,28,3,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1190,Portugal to vote on abortion laws,2,8,10,20,13,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1191,Frustration rises as North Korea nuclear talks stall,32,9,40,2,27,2,0.45,0.55,0.0,-0.5994,0.0,0.0,-3.0
1192,Horse teeth give details of ancient big chill,0,0,12,13,5,61,0.0,1.0,0.0,0.0,0.0,0.1,1.0
1193,Scam lures victims with free puppy offer,14,22,11,3,20,33,0.451,0.301,0.248,-0.4019,0.4,0.8,-4.0
1194,Two Koreas to resume talks,1,0,5,47,4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1195,Mickelson driving force at masters,0,0,0,28,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1196,England opt for Bopara over Loye,0,0,0,15,6,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1197,Create own 'Thrillville' for a wild ride,0,0,5,33,0,14,0.0,0.704,0.296,0.2732,0.35,0.7,0.0
1198,Edwards' campaign blogger quits amid Catholic controversy,6,7,10,1,18,33,0.0,1.0,0.0,0.0,0.0,0.1,-2.0
1199,Judge: Preserve Anna Nicole's body,0,8,0,0,27,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1200,"Dolphins, sea lions may report for duty soon",0,0,1,33,2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1201,Nasdaq-LSE battle nears deadline,0,0,26,8,0,13,0.464,0.536,0.0,-0.3818,0.0,0.0,-1.0
1202,A personal plea for HPV vaccine plan,0,0,13,20,19,13,0.0,1.0,0.0,0.0,0.0,0.3,0.0
1203,U.S. opens door for Iraqi refugees,2,0,19,46,10,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1204,Swiss plane crashes at Moscow airport,7,0,31,0,82,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1205,Study: napping might help heart,0,0,0,57,0,30,0.0,0.597,0.403,0.4019,0.0,0.0,2.0
1206,MySpace sales surging,0,0,2,59,2,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1207,"Telecoms giant slashes 12,500 jobs",11,0,19,0,67,24,0.31,0.69,0.0,-0.2023,0.0,1.0,-2.0
1208,Air France KLM profit rises,0,0,0,59,0,15,0.0,0.58,0.42,0.4404,0.0,0.0,3.0
1209,Uganda parliament votes to send troops to Somalia,8,1,39,16,22,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1210,King and queen reign at British film awards,0,0,0,53,0,23,0.0,0.7,0.3,0.4588,0.0,0.0,3.0
1211,Murphys rule box office with 'Norbit',0,0,0,42,7,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1212,Thousands rally in Lebanon,23,8,45,0,19,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1213,Yahoo's mission quest,0,0,0,13,0,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1214,Area should get 3-5 inches of snow today,0,0,2,28,0,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1215,Miss Brazil wins lawsuit competition,0,0,6,58,0,21,0.38,0.217,0.402,0.296,0.3,0.2,0.0
1216,"Snow wreaks havoc in East, Midwest",3,0,44,0,54,18,0.438,0.562,0.0,-0.5994,0.0,0.0,-2.0
1217,The secrets people reveal,0,6,6,0,0,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1218,Research supports medicinal marijuana,0,0,3,32,4,60,0.0,0.545,0.455,0.3612,0.0,0.0,2.0
1219,All African amputee football games kick off,3,0,3,52,17,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1220,Group: Video shows chopper go down,9,0,26,0,60,23,0.0,1.0,0.0,0.0,-0.15555555555555559,0.2888888888888889,0.0
1221,Sale of Chrysler possible,0,0,0,35,16,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1222,Russia condemns terrorist acts on buses outside Beirut,37,14,43,13,47,5,0.571,0.429,0.0,-0.8402,0.0,0.05,-4.0
1223,Technology may save India's river dolphins,0,0,5,66,12,20,0.0,0.61,0.39,0.4939,0.0,0.0,2.0
1224,Airbus A380 superjumbo takes off,0,0,0,59,3,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1225,Naps are great for chaps,0,0,0,60,0,31,0.0,0.494,0.506,0.6249,0.8,0.75,3.0
1227,Corn stoves popping up in U.S. homes,0,0,0,13,0,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1228,Iraq closes borders with Syria and Iran,14,12,38,0,42,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1229,The troubling ending of 'The Departed',11,2,15,0,36,27,0.412,0.588,0.0,-0.5423,0.0,0.0,-2.0
1230,Vietnamese bank plans IPO listing,0,0,0,23,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1231,Toyota's Scion parks in Second Life,0,0,0,17,4,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1232,Obama will run in 2008,0,0,0,49,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1233,'Cagney and Lacey' finally coming to DVD,0,0,0,47,0,22,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1234,Merkel: Stop Iran,25,0,50,0,12,12,0.524,0.476,0.0,-0.296,0.0,0.0,-1.0
1235,Salt Lake City mall shooter was teenager,14,1,19,0,54,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1237,Oil holds at $58,4,0,3,12,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1238,Obama announces presidential bid,0,0,0,37,0,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1239,Tell your boss: Naps are good for you,0,0,0,40,0,36,0.0,0.707,0.293,0.4404,0.7,0.6000000000000001,3.0
1240,Serbia rejects United Nation's Kosovo plan,28,10,12,0,23,15,0.32,0.4,0.28,-0.1027,0.0,0.0,0.0
1241,Amish discuss shootings,4,1,28,0,31,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1242,"Jail me, I ate Ivory Coast chocolate",1,17,1,7,0,25,0.0,1.0,0.0,0.0,-0.1,0.0,0.0
1243,Can North Korea be trusted?,15,14,21,0,6,8,0.0,0.563,0.437,0.4767,0.0,0.0,2.0
1244,Tourism lags in Bush's hometown,0,0,0,0,20,14,0.385,0.615,0.0,-0.3612,0.0,0.0,-2.0
1245,Astronaut's arrest tests NASA's mettle,7,0,4,0,16,50,0.375,0.625,0.0,-0.34,-0.05,0.0,-2.0
1246,Man gets second chance at space ride,0,0,6,55,0,20,0.0,0.75,0.25,0.25,0.0,0.0,2.0
1247,"Go ahead, take a nap, science says",0,0,0,39,0,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1248,Weekly Nielsen will 'Lost' find its way back?,0,0,11,17,9,11,0.0,1.0,0.0,0.0,0.0,0.0,-3.0
1249,Brith Airways baggage charges cause confusion,5,13,4,0,14,18,0.518,0.482,0.0,-0.5106,0.0,0.0,-2.0
1250,Indonesian with bird flu dies,0,0,45,0,73,21,0.394,0.606,0.0,-0.3818,0.0,0.0,-2.0
1251,St. Louis poised for entertainment upswing,0,0,0,54,0,15,0.0,0.455,0.545,0.5859,0.0,0.0,-2.0
1252,New York City may ban iPods while crossing street,3,0,8,25,16,28,0.31,0.69,0.0,-0.5574,0.13636363636363635,0.45454545454545453,-2.0
1253,Boy allegedly told to kill by mom gives up,21,14,9,16,56,33,0.37,0.63,0.0,-0.6908,-0.1,0.1,-3.0
1254,Gray wolves off endangered list,0,0,18,55,6,12,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1255,Vista's hyped security will be tested,0,0,8,9,0,1,0.0,0.676,0.324,0.34,0.0,0.0,0.0
1256,UK police slammed over terror raid,23,11,48,0,15,17,0.405,0.595,0.0,-0.5267,0.0,0.0,-3.0
1257,Mogadishu residents flee blasts,4,0,35,8,22,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1258,Bomb kills 18 on military bus in Iran,2,1,65,0,85,21,0.528,0.472,0.0,-0.7717,-0.1,0.1,-4.0
1259,"'WarioWare,' Wii make perfect fit",0,0,0,27,0,12,0.0,0.326,0.674,0.7351,0.7,0.7,4.0
1260,U.S. at odds with cleric's aide,11,2,27,0,11,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1261,Desperate Iraqi mother relies on militia for help,14,3,21,0,67,21,0.209,0.545,0.245,0.1027,-0.6,1.0,-1.0
1262,Full details of the EU report on Iran,6,0,14,12,11,16,0.0,1.0,0.0,0.0,0.35,0.55,0.0
1263,Singer on Cowell: Glad he was mean,0,4,0,20,2,8,0.0,0.667,0.333,0.4588,0.09375,0.84375,3.0
1264,Jones faces Europe meetings snub,4,2,6,0,21,9,0.412,0.588,0.0,-0.4215,0.0,0.0,-2.0
1265,Beckham goal helps Real snatch win,0,0,0,53,0,12,0.0,0.385,0.615,0.7506,0.5,0.35000000000000003,6.0
1266,Guinea: Plan offices close as country declares emergency,0,0,43,0,17,14,0.271,0.729,0.0,-0.3818,0.0,0.0,-2.0
1267,Japan's economy grows,0,0,0,62,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1268,United Nations peacekeepers raid Haitian slum,3,0,7,28,22,20,0.0,0.426,0.574,0.6597,0.0,0.0,1.0
1269,Work starts on Arctic seed vault,0,0,1,45,0,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270,Social networking goes mobile,0,0,0,45,0,20,0.0,1.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0
1271,"Beauticians cut, curl, offer stroke-prevention info",0,0,0,40,1,29,0.28,0.533,0.187,-0.1779,0.0,0.0,-1.0
1272,"Siesta cuts risk of heart disease death, study finds",0,0,6,49,3,55,0.577,0.423,0.0,-0.802,0.0,0.0,-6.0
1273,Thomas Cook to merge with MyTravel,0,0,0,29,0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1274,Nap your way to a successful career,0,0,0,37,0,29,0.0,0.568,0.432,0.5859,0.75,0.95,3.0
1275,Village buried by 100 inches of snow,3,0,47,1,50,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1276,Oprah announces new book club pick,0,0,0,39,0,23,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,0.0
1277,The science of love ... and lust,0,1,1,23,0,8,0.0,0.588,0.412,0.6369,0.5,0.6,3.0
1278,"Northeaster cancels flights, shuts schools",11,1,11,0,47,20,0.322,0.678,0.0,-0.2263,0.0,0.0,-1.0
1279,Napping may be good for your heart,0,0,0,51,0,35,0.0,0.674,0.326,0.4404,0.7,0.6000000000000001,3.0
1280,Ryan O'Neal injured son's girlfriend,32,1,11,0,51,32,0.403,0.597,0.0,-0.4019,0.0,0.0,-2.0
1281,Chrysler's Valentine's Day massacre,0,13,46,2,60,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1282,Madrid bombings trial begins,1,0,46,34,36,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1283,Fight starts over HPV vaccine,14,22,10,14,11,11,0.394,0.606,0.0,-0.3818,0.0,0.0,-1.0
1284,Autos drive European gains,0,0,1,48,0,19,0.0,0.556,0.444,0.34,0.0,0.0,2.0
1285,James Brown's partner can get her things,0,0,2,21,6,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1286,Auto show canceled,0,0,0,2,35,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1287,UK luxury maker Burberry: 'Made in China'?,0,1,0,0,3,30,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1288,On-the-job naps might cut heart risk,0,0,4,43,0,42,0.512,0.488,0.0,-0.4939,0.0,0.0,-3.0
1289,"No. 1 Florida survives Rupp Arena, streak hits 16",0,0,0,39,0,6,0.239,0.761,0.0,-0.296,0.0,0.0,-1.0
1290,J.K. Rowling marks spot of 'Potter's' end,0,0,2,6,36,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1291,Gronholm takes a commanding lead,0,0,0,37,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1292,Howard slams Obama on Iraq policy,29,18,9,1,8,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1293,Manila hints at ransom approval,3,1,8,0,16,11,0.0,0.563,0.437,0.4767,0.0,0.0,2.0
1294,Champion Murray too good for Kim,0,4,0,8,3,7,0.0,0.37,0.63,0.7783,0.7,0.6000000000000001,5.0
1295,"G7: Yen skates by, yuan singled out",2,0,4,8,15,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1296,Gunman 'was Srebrenica survivor',4,0,19,7,17,30,0.0,0.545,0.455,0.3612,0.0,0.0,2.0
1297,Cutting through the clutter to get things done,0,3,9,21,9,14,0.176,0.824,0.0,-0.128,-0.6,0.9,-1.0
1298,Mother: Lohan is doing 'great' in rehab,2,0,10,47,17,19,0.0,1.0,0.0,0.0,0.8,0.75,3.0
1299,Who's going to win at the Grammys?,0,0,1,31,0,20,0.0,0.612,0.388,0.5859,0.8,0.4,4.0
1300,"Libby defense upsets judge, rests",9,13,7,0,12,31,0.357,0.429,0.214,-0.25,0.0,0.0,-2.0
1301,Breakup rings find new homes,0,0,2,17,31,10,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,0.0
1302,Gronholm ahead as Solberg crashes,0,0,0,37,11,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1303,'Norbit' a waste of Murphy,0,8,0,0,20,6,0.483,0.517,0.0,-0.4215,-0.2,0.0,-1.0
1304,Rocky start for Bangkok airport,0,0,8,19,14,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1305,12 dead in Lebanese minibus bombings,11,0,61,0,87,9,0.462,0.538,0.0,-0.6486,-0.2,0.4,-3.0
1306,Sex torture claims hit Russia army,25,45,21,0,35,20,0.438,0.562,0.0,-0.5994,0.0,0.0,-4.0
1307,Mega-marsupials once roamed Australia,0,0,2,7,4,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1308,Rupert Murdoch's secret TiVo,0,0,3,3,0,23,0.0,1.0,0.0,0.0,-0.4,0.7,0.0
1309,"UPDATE 1-Plane crashes at Moscow airport, no passengers",3,0,42,16,50,29,0.239,0.761,0.0,-0.296,0.0,0.0,-1.0
1310,HPV vaccination stirs heated debate in America,30,0,20,6,10,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1311,Court TV: Accused killer tells jury a love story,8,17,16,3,14,45,0.414,0.318,0.268,-0.3182,0.5,0.6,1.0
1312,Whistle-blowing Web site exposed,0,0,7,22,7,37,0.302,0.698,0.0,-0.0772,0.0,0.0,-1.0
1313,"Start late, retire rich",0,0,0,32,1,32,0.0,0.455,0.545,0.5574,0.037500000000000006,0.675,2.0
1314,Somali PM vows to bring Islamists to justice,30,17,15,18,17,4,0.0,0.673,0.327,0.5267,0.0,0.0,2.0
1315,Swingers more common than most think,0,3,5,8,11,29,0.0,1.0,0.0,0.0,0.2333333333333333,0.5,0.0
1316,Anna Nicole Smith fans mourn in cyberspace,3,0,0,0,70,7,0.318,0.682,0.0,-0.4215,0.0,0.0,-2.0
1317,Antibiotic Ketek more dangerous than thought,9,0,56,0,8,44,0.404,0.596,0.0,-0.5256,-0.04999999999999999,0.7,-2.0
1318,Time to book your cruise,0,0,0,45,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319,'Blazing Angels' for PS3 fails to soar,0,0,12,4,42,12,0.318,0.682,0.0,-0.4215,-0.5,0.3,-2.0
1320,North Korea aid demand stall talks,7,0,12,0,29,13,0.452,0.548,0.0,-0.3182,0.0,0.0,-3.0
1321,Cartoon Network head steps down,0,0,13,4,43,28,0.0,1.0,0.0,0.0,-0.15555555555555559,0.2888888888888889,0.0
1322,Malaysia aggressively wooing tourists,1,0,4,49,0,27,0.434,0.566,0.0,-0.3182,0.0,0.0,0.0
1323,Anna Nicole Smith's Bahamas home seized,2,5,9,1,49,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1324,Andromeda involved in galactic collision,0,0,19,0,27,48,0.385,0.615,0.0,-0.3612,0.0,0.0,-2.0
1325,Rwanda mulling 3-kid limit for families,0,0,5,36,13,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1326,Wilkinson sets record in tame win,0,0,0,57,0,18,0.0,0.568,0.432,0.5859,0.2916666666666667,0.30833333333333335,4.0
1327,Army engineers say dam safe,0,0,12,43,0,16,0.0,0.58,0.42,0.4404,0.5,0.5,1.0
1328,France: Al Qaeda suspects arrested,8,4,43,31,12,17,0.647,0.353,0.0,-0.6705,0.0,0.0,-4.0
1329,Utah gunman survived Srebrenica,7,9,10,15,12,13,0.0,0.476,0.524,0.5106,0.0,0.0,2.0
1330,Creating a whole album in a month?,0,0,0,22,0,42,0.0,0.645,0.355,0.296,0.2,0.4,0.0
1331,India to test new nuclear missile,10,4,71,0,24,22,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,0.0
1332,G7 to China: Ease exchange rate grip,4,3,10,0,13,15,0.0,0.706,0.294,0.3612,0.0,0.0,2.0
1333,Hatton hands back IBF title again,2,5,0,17,16,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1334,"Bernanke: Economy healthy, but...",0,0,16,8,9,12,0.0,0.526,0.474,0.4019,0.5,0.5,2.0
1335,"Mickelson, Sutherland share lead",0,0,0,37,0,6,0.0,0.577,0.423,0.296,0.0,0.0,1.0
1336,"Napping is good for your heart, study finds",0,0,0,51,0,42,0.0,0.707,0.293,0.4404,0.7,0.6000000000000001,3.0
1337,Princess Masako author: No regrets,0,0,0,10,3,11,0.61,0.39,0.0,-0.5719,0.05,0.2,-3.0
1338,Students use IM-lingo in essays,0,7,8,1,10,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1339,Malaysia launches tourism campaign,0,0,0,54,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1340,Study: Africa's Internet gap getting wider,2,0,7,0,52,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1341,Travel chaos as heavy snow hits UK,4,7,32,0,28,20,0.381,0.619,0.0,-0.5719,-0.2,0.5,-2.0
1342,Paula Abdul: 'I have never been drunk',1,4,0,6,1,24,0.0,0.747,0.253,0.2584,-0.5,1.0,-2.0
1343,Salmonella outbreak traced to peanut butter,4,0,70,0,16,19,0.0,1.0,0.0,0.0,0.0,0.0,-2.0
1344,Putin: U.S. force fostering nuke ambitions,27,0,43,0,13,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1345,"Nuke detectors to ring New York, official says",0,0,45,12,8,12,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,0.0
1346,Double bus-bombing kills three in Lebanon,10,0,65,0,81,20,0.412,0.588,0.0,-0.5423,0.0,0.0,-3.0
1347,Davydenko out as seeds scattered,0,0,2,8,16,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1348,Obama: I'm running for president,0,0,0,31,0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1349,Paterson boots Scotland to victory,0,0,0,58,0,9,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1350,"African-Americans are organ donors these days, but what about bone marrow?",0,0,14,13,12,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1351,Study: On-the-job naps might help heart,0,0,2,44,0,40,0.0,0.649,0.351,0.4019,0.0,0.0,2.0
1352,"Guinea capital largely calm under curfew, marital law",0,0,40,21,9,20,0.0,0.753,0.247,0.3182,0.30000000000000004,0.75,2.0
1353,Bosses sleeping on idea of letting workers take naps,0,0,3,20,10,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1354,Teacher's porn conviction sparks tech debate,29,42,16,0,18,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1355,Singapore pampers its waterfront promenade,0,0,0,44,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1356,Rwanda mulls three-child limit,0,0,3,24,14,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1357,Samsung settles price-fixing lawsuit,5,5,7,29,8,13,0.388,0.612,0.0,-0.2263,0.0,0.0,-2.0
1358,"Radical cleric al-Sadr in Iran, U.S. insists",14,12,35,0,18,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1359,Reports: Harvard set to name first female president,0,0,0,60,4,33,0.0,1.0,0.0,0.0,0.125,0.25,0.0
1360,Iraq unveils new security plans,0,4,33,15,12,34,0.0,0.625,0.375,0.34,0.13636363636363635,0.45454545454545453,0.0
1361,University offers support to New Orleans school,0,0,0,54,0,20,0.0,0.69,0.31,0.4019,0.11818181818181818,0.22727272727272727,2.0
1362,"Storm causes slick, icy roads",2,4,39,0,21,5,0.0,1.0,0.0,0.0,-0.175,0.2375,2.0
1363,South Korea fire kills 10 foreigners,0,1,40,0,75,27,0.596,0.404,0.0,-0.7096,0.0,0.0,-5.0
1364,Prehistoric lovers found locked in eternal embrace,0,0,0,45,12,48,0.0,0.467,0.533,0.6908,0.0,0.0,1.0
1365,Charts: Is your city lean or lethargic?,0,0,4,5,4,9,0.268,0.732,0.0,-0.296,0.0,0.0,-2.0
1366,Peru leader questioned in massacre probe,28,17,19,14,30,14,0.219,0.781,0.0,-0.1027,0.0,0.0,-1.0
1367,U.S. commander: Iraq not hopeless,7,10,12,34,12,20,0.0,0.617,0.383,0.357,0.0,0.0,-2.0
1368,Australian PM stands by Obama attack,1,8,4,16,7,15,0.383,0.617,0.0,-0.4767,0.0,0.0,-1.0
1369,Mardi Gras rebound in the offing for New Orleans?,2,0,3,47,3,27,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,0.0
1370,Siestas may cut heart disease risk,0,0,4,54,2,30,0.512,0.488,0.0,-0.4939,0.0,0.0,-4.0
1371,"Oregon snorkeler mistaken for rodent, shot in face",8,0,22,0,73,26,0.263,0.737,0.0,-0.3612,0.0,0.0,-2.0
1372,Petraeus takes command in Iraq,11,5,21,8,5,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1373,6 dead after Utah Mall shooting rampage,36,0,43,0,76,22,0.462,0.538,0.0,-0.6486,-0.2,0.4,-3.0
1374,Sharks kill four people in 'dull' year,3,0,41,0,67,23,0.439,0.561,0.0,-0.6908,-0.2916666666666667,0.5,-5.0
1375,Record-shattering day on Wall St.,0,0,0,52,0,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1376,Comedian says government silences critics,4,11,6,7,13,11,0.282,0.385,0.333,0.1027,0.0,0.0,-2.0
1377,Rockers big winners at Brit Awards,0,0,0,64,0,13,0.0,0.396,0.604,0.7269,0.0,0.1,4.0
1378,Samba school leader killed before Rio carnival,13,0,34,4,83,25,0.429,0.571,0.0,-0.6705,-0.2,0.0,-3.0
1379,"Taiwan's 'Mr. Clean' indicted, steps down",0,8,4,12,41,26,0.0,0.649,0.351,0.4019,0.10555555555555556,0.49444444444444446,0.0
1380,Woman fights to keep drunken driver in jail,54,15,17,25,6,19,0.278,0.722,0.0,-0.4019,-0.1,0.0,0.0
1381,Al Qaeda group calls for attacks on U.S. oil,49,10,78,0,15,20,0.266,0.734,0.0,-0.4404,0.0,0.0,-1.0
1382,Cousin: Gunman was Srebrenica survivor,9,2,13,15,16,13,0.0,0.615,0.385,0.3612,0.0,0.0,2.0
1383,Turkmenistan votes for president,0,0,0,33,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1384,Here is some advice to take to heart...,0,0,0,12,0,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1385,10 don't-miss tax breaks,0,0,4,6,2,6,0.0,1.0,0.0,0.0,0.0,0.0,-2.0
1386,Police break up Kosovo protests,37,0,10,20,17,10,0.322,0.678,0.0,-0.2263,0.0,0.0,-2.0
1387,Messi makes Barcelona squad return,0,0,0,14,13,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1388,Jump reported in accidental drug-overdose deaths,3,0,21,0,77,23,0.206,0.794,0.0,-0.0772,0.0,0.0,-4.0
1389,Catania punished for fan violence,27,0,11,0,44,13,0.623,0.175,0.202,-0.7003,0.0,0.0,-2.0
1390,Isinbayeva sets 20th world record,0,0,0,69,0,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1391,Lawmakers blast FDA drug safety oversight,31,9,15,14,26,14,0.0,0.641,0.359,0.4215,0.0,0.0,0.0
1392,Regular naps make hearts healthy,0,0,2,47,0,41,0.0,0.597,0.403,0.4019,0.25,0.28846153846153844,2.0
1393,Ice stops trolleys cold,0,0,9,0,29,0,0.348,0.652,0.0,-0.1531,-0.6,1.0,-1.0
1394,U.S. gunman 'was Srebrenica survivor',7,9,14,12,18,27,0.0,0.615,0.385,0.3612,0.0,0.0,2.0
1395,Outdated baby food found on shelves,9,37,14,0,33,21,0.0,1.0,0.0,0.0,-0.4000000000000001,0.6333333333333334,0.0
1396,Tow truck drivers accused of stealing cars,17,28,13,0,17,11,0.541,0.459,0.0,-0.7096,0.0,0.0,-4.0
1397,Bush: It's time for Congress to back energy plan,7,11,15,21,13,2,0.0,0.792,0.208,0.2732,0.0,0.0,0.0
1398,UK soldiers cleared of Iraq abuse,2,10,6,33,5,12,0.438,0.417,0.146,-0.5859,0.0,0.0,-2.0
1399,FDA revises label warnings on the antibiotic Ketek,11,5,19,34,8,17,0.239,0.761,0.0,-0.296,0.0,0.0,-3.0
1400,Toshiba Portege R400,0,0,0,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1401,South Africa mourns Adelaide Tambo,0,0,0,0,76,7,0.459,0.541,0.0,-0.5267,0.0,0.0,-2.0
1402,Evacuees can return home after plant blast,6,0,14,51,16,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1403,Anna Nicole Smith's body lies in legal limbo,0,0,0,0,68,18,0.272,0.583,0.146,-0.3182,0.2,0.2,1.0
1404,Former teacher poses for Playboy,4,15,0,17,12,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1405,France rejects Rwandan investigators,30,5,13,0,25,19,0.516,0.484,0.0,-0.4939,0.0,0.0,-1.0
1406,A nap a day may keep the heart doctor away,0,0,2,40,0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1407,"Higley, Gonzalez lead in Malaysia",3,4,5,25,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1408,Grammys ready to name winners,0,0,0,40,0,18,0.0,0.349,0.651,0.6808,0.2,0.5,0.0
1409,Pound will not drop Armstrong case,9,0,4,5,3,9,0.0,0.734,0.266,0.2057,0.0,0.0,-1.0
1410,Reunited Police to start world tour in May,0,0,0,39,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1411,Turkmen acting leader sworn in as new president,0,0,0,33,0,13,0.0,1.0,0.0,0.0,0.06818181818181818,0.22727272727272727,0.0
1412,Allen and Okur get All-Star call,0,0,0,37,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1413,Svindal claims are golden double,0,0,0,22,0,4,0.0,1.0,0.0,0.0,0.15,0.25,0.0
1414,"Trolley Square shooting leaves 6 dead, including gunman",12,0,57,0,87,18,0.417,0.583,0.0,-0.6486,-0.2,0.4,-3.0
1415,Bridge blast stops I-95 traffic,7,0,51,0,28,24,0.286,0.714,0.0,-0.1531,0.0,0.0,-1.0
1416,"Mother, daughter stabbed near school",5,4,49,0,74,25,0.42,0.58,0.0,-0.4404,0.1,0.4,-2.0
1417,Excerpt: Politicians and the press,0,11,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1418,North Korea gets 'money and respect',1,0,2,24,2,12,0.0,0.617,0.383,0.4767,0.0,0.0,2.0
1419,Beyonce in a bikini as SI's swimsuit cover model,4,4,2,24,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
